init_x,init_y,final_x,final_y,time_delay,true_h0,radial_r,polar_theta,r_inv,nfw_profile,log_delay,x_times_delay,y_times_delay,x_squared,y_squared,xy_cross,delay_squared,r_times_delay,dist_to_sub_x,dist_to_sub_y,dist_to_sub_r,predicted_init_x,residual_init_x,predicted_init_y,residual_init_y
0.940439,-0.04195,0.361683,0.11954,218.505166,70.0,0.3809257199100633,0.3192077838761278,2.6251768325312015,1.9010281984793367,5.391375767545792,79.02960395437799,26.12010754364,0.130814592489,0.014289811599999999,0.04323558581999999,47744.50756868756,83.23423766261789,-1.638317,-1.38046,2.1423707438464055,0.34578290402941114,0.5946560959705889,0.13321239658023354,-0.17516239658023353
0.945348,0.466515,-0.555689,0.311675,169.140786,70.0,0.6371275934583276,2.6304344578846846,1.569541863710762,0.958717468753408,5.136626247262,-93.98967423155399,52.716954476549994,0.30879026472099996,0.097141305625,-0.173194369075,28608.605488697794,107.76426193982998,-2.555689,-1.188325,2.818450384581215,0.38144243165805025,0.5639055683419497,0.4819766847469987,-0.01546168474699866
0.713859,-0.164147,0.296898,-0.04065,247.034731,70.0,0.2996678910127009,-0.13606966754445812,3.337016387055061,2.5675935965763417,5.513568780714525,73.344117564438,-10.04196181515,0.08814842240399999,0.0016524225,-0.0120689037,61026.15832024236,74.02837684565989,-1.703102,-1.54065,2.2965536886613385,0.10816200336404598,0.605696996635954,-0.03075420948483429,-0.1333927905151657
-0.812155,0.110996,-0.057867,0.00439,203.875736,70.0,0.05803328173556963,3.065874073783474,17.23119456455843,16.28607639079989,5.322403629491952,-11.797677215112,0.8950144810399999,0.003348589689,1.9272099999999998e-05,-0.00025403613,41565.31572954169,11.831578026334615,-2.057867,-1.49561,2.543946906244114,-0.2701544083342591,-0.5420005916657409,0.038870838040651,0.072125161959349
-0.492904,-0.232452,-0.152146,0.005343,290.147004,70.0,0.1522397877198993,3.1064894946837365,6.568541945801366,5.700677685709609,5.67382830800178,-44.144706070584,1.5502554423719999,0.023148405316,2.8547648999999995e-05,-0.0008129160779999999,84185.28393017601,44.171918296524765,-2.152146,-1.494657,2.620254177167742,-0.05934758612280034,-0.4335564138771997,-0.03556406017967499,-0.196887939820325
-0.825462,0.458955,-0.519301,0.435613,173.065371,70.0,0.6778142919487609,2.443610448751387,1.4753281784554286,0.8793160630766936,5.159430924060981,-89.873020225671,75.38952545742299,0.269673528601,0.18975868576899999,-0.226214266513,29951.62263936764,117.30618190521461,-2.519301,-1.064387,2.734921793099393,-0.36047307719758637,-0.46498892280241366,0.5055892296860846,-0.04663422968608455
-0.349468,0.488617,0.130383,0.162167,235.349858,70.0,0.20808138450615904,0.8936183731683348,4.805788833943322,3.978037302450468,5.4653131564351725,30.685620535614003,38.165980422286005,0.016999726689,0.026298135889000002,0.021143819961,55389.55566062017,48.97192429596793,-1.869617,-1.337833,2.298970391844575,-0.10119420261358512,-0.24827379738641486,0.2364767087904074,0.2521402912095926
0.190097,0.962581,0.312711,-0.539503,166.939285,70.0,0.623579711448344,-1.045491000229926,1.6036416483719889,0.9877202977980946,5.123602515273447,52.203750751635006,-90.064245075355,0.09778816952100002,0.291063487009,-0.16870852263299999,27868.72487631123,104.09995116969287,-1.687289,-2.039503,2.6469825568994594,0.024843021583958624,0.16525397841604136,-0.10440546000631512,1.0669864600063153
0.101814,-0.806898,0.246238,0.859629,123.161287,70.0,0.8942008556722589,1.2918195431725206,1.1183157288889791,0.5903895122468079,4.821581422038402,30.326988988306002,105.873013982523,0.06063315264400001,0.738962017641,0.211673325702,15168.70261549637,110.13092822109667,-1.753762,-0.640371,1.8670179887416725,0.0337544042844471,0.0680595957155529,-0.20620979477023518,-0.6006882052297648
0.469625,0.983018,-0.200383,-0.427819,151.38304,70.0,0.4724218913746483,-2.0088316759434144,2.1167475544849585,1.4375967951023334,5.026397350970551,-30.33458770432,-64.76454078976,0.040153346689,0.18302909676100002,0.085727654677,22916.8247996416,71.51666207884404,-2.200383,-1.927819,2.925435257094233,0.0960412568215232,0.3735837431784768,0.2084923631576303,0.7745256368423696
-0.418405,-0.129765,-0.074382,0.001596,325.990565,70.0,0.07439912055931845,3.1201391414794184,13.440838435237618,12.510109779485036,5.789931317269982,-24.247830205830002,0.52028094174,0.005532681924000001,2.547216e-06,-0.000118713672,106269.84846901923,24.25341134663534,-2.074382,-1.498404,2.5589597943578557,-0.05500538992327927,-0.3633996100767208,-0.04276085538105967,-0.08700414461894032
-0.952541,0.647808,0.760528,0.369562,153.187862,70.0,0.845564255765344,0.4523269267536933,1.1826408348517974,0.6408021134776036,5.038171742077658,116.503658311136,56.612412656444,0.578402838784,0.136576071844,0.281062248736,23466.521064131044,129.5301805243142,-1.2394720000000001,-1.130438,1.677552058991911,-0.42714074023497983,-0.5254002597650201,0.5859022762250251,0.06190572377497494
-0.286478,-0.83979,-0.375011,0.053518,197.021505,70.0,0.3788105416233819,2.999839331053131,2.639835089803599,1.9145755886563252,5.288375635907887,-73.885231611555,10.54419690459,0.14063325012099998,0.0028641763240000004,-0.020069838698,38817.47343246502,74.63382302050384,-2.3750109999999998,-1.446482,2.780824954297735,0.029512725139927545,-0.31599072513992754,-0.023124993269837604,-0.8166650067301624
-0.358427,-0.090633,0.019672,-0.00247,341.20392,70.0,0.019826459189678826,-0.124905524376157,50.43510570030826,49.454644658398855,5.835406816681786,6.712163514239999,-0.8427736824,0.00038698758399999993,6.1008999999999995e-06,-4.8589839999999996e-05,116420.1150233664,6.7648655952384384,-1.980328,-1.50247,2.485782590751653,-0.06229260432103292,-0.2961343956789671,-0.04003295139617271,-0.050600048603827295
0.724676,-0.369187,-0.405285,-0.200477,203.549476,70.0,0.4521581125601973,-2.682228696594437,2.211610851626632,1.5229831761964971,5.320809882651275,-82.49554938066,-40.806988300052,0.164255931225,0.040191027528999994,0.081250320945,41432.389179874575,92.03654688077718,-2.405285,-1.700477,2.945677843681145,0.11694010505171766,0.6077358949482823,-0.32229080291592904,-0.046896197084070945
-0.932591,-0.061501,-0.66897,-0.010841,169.058609,70.0,0.6690578362002795,-3.1253885620257504,1.4946368628493159,0.8954978826548646,5.136143136458124,-113.09513766272998,-1.832764380169,0.44752086089999993,0.000117527281,0.007252303769999999,28580.813277014877,113.10998712856909,-2.66897,-1.510841,3.066927026875762,-0.29051474643274783,-0.6420762535672522,-0.004815023871048485,-0.056685976128951515
