init_x,init_y,final_x,final_y,time_delay,true_H0
0.604134,-0.323592,-72.798139,-26.699228,50.050000,70.000000
-0.611109,-0.917220,-116.496618,53.531005,50.050000,70.000000
0.291034,-0.598486,-102.126482,45.649717,50.050000,70.000000
-0.756777,0.845587,-44.915641,-6.894678,50.050000,70.000000
-0.215030,-0.016742,174.566169,-81.656371,50.050000,70.000000
0.617458,-0.380864,120.354999,-2.556425,50.050000,70.000000
0.821982,-0.945412,-64.937587,8.524765,50.050000,70.000000
0.458674,0.938619,78.574481,6.390169,50.050000,70.000000
-0.625961,-0.527762,-233.585740,43.971857,50.050000,70.000000
-0.101244,0.389927,198.393428,156.762153,50.050000,70.000000
-0.498782,0.976165,-48.735178,-42.969428,50.050000,70.000000
0.407039,-0.895317,77.223009,58.521724,50.050000,70.000000
0.404077,-0.679306,-6.738150,-0.616297,50.050000,70.000000
0.904507,0.041103,-199.416833,11.065155,50.050000,70.000000
0.813634,0.743424,0.762349,0.721923,50.050000,70.000000
0.729768,-0.788904,-11.944867,-3.001172,50.050000,70.000000
0.891615,-0.625622,-14.088178,-41.941774,50.050000,70.000000
-0.831653,0.416344,55.216544,25.752872,50.050000,70.000000
-0.500526,-0.346266,27.942214,-6.852599,50.050000,70.000000
0.299226,-0.907560,-45.953451,6.246067,50.050000,70.000000
0.646810,0.933661,-94.356641,-15.484390,50.050000,70.000000
0.037826,-0.258899,554.609402,273.436607,50.050000,70.000000
0.688121,-0.756611,-2.573520,-33.331007,50.050000,70.000000
-0.368022,0.657531,56.595929,7.174235,50.050000,70.000000
-0.876302,-0.010674,173.609596,-2.194478,50.050000,70.000000
0.607603,-0.014746,-179.431072,-3.039784,50.050000,70.000000
0.161120,-0.051638,-679.849617,-441.149590,50.050000,70.000000
0.120804,0.347009,-484.912877,18.392885,50.050000,70.000000
0.182878,-0.367962,-245.617171,12.831327,50.050000,70.000000
-0.341758,0.071441,261.752741,31.570378,50.050000,70.000000
0.708243,-0.551929,-143.740529,-41.012678,50.050000,70.000000
-0.264702,-0.841479,31.478756,-5.671930,50.050000,70.000000
-0.738830,0.478961,147.674045,88.156516,50.050000,70.000000
-0.097355,-0.244675,1320.347860,-722.776534,50.050000,70.000000
-0.258326,0.313240,-255.561060,-352.170899,50.050000,70.000000
0.624456,-0.763416,-12.700635,-23.420024,50.050000,70.000000
-0.733425,-0.679181,-32.945258,-12.885428,50.050000,70.000000
-0.996633,-0.417949,-18.494148,-44.432710,50.050000,70.000000
-0.462271,0.618503,-289.146652,-64.100794,50.050000,70.000000
-0.818037,-0.752233,-5.295836,-1.344408,50.050000,70.000000
-0.777298,-0.043582,231.925667,-16.538518,50.050000,70.000000
-0.480128,0.487792,-185.663292,174.961940,50.050000,70.000000
0.319611,-0.302438,-902.682786,1143.262752,50.050000,70.000000
0.923816,0.571897,-61.949607,3.377165,50.050000,70.000000
-0.118827,0.872109,485.022101,125.454669,50.050000,70.000000
-0.462651,0.225283,102.499613,20.785786,50.050000,70.000000
0.330509,0.860962,-83.084538,-39.817810,50.050000,70.000000
0.185636,-0.010014,-248.643027,1.905975,50.050000,70.000000
-0.298174,0.587609,101.631305,-5.381015,50.050000,70.000000
-0.048034,0.690969,32.460171,-215.017606,50.050000,70.000000
-0.878406,0.627833,0.061602,-0.500112,50.050000,70.000000
-0.003675,0.238246,9.389083,-356.310426,50.050000,70.000000
0.202557,0.377925,-73.497651,-45.522323,50.050000,70.000000
-0.222823,-0.990202,203.799387,129.242796,50.050000,70.000000
-0.324112,0.646366,96.057403,-14.132918,50.050000,70.000000
-0.518843,-0.190178,184.111857,-67.345351,50.050000,70.000000
-0.314853,0.272999,66.796547,18.385466,50.050000,70.000000
0.296908,0.125981,77.674194,-204.117579,50.050000,70.000000
-0.637367,-0.225646,44.762712,164.835320,50.050000,70.000000
-0.427203,-0.008699,-945.762699,-185.538547,50.050000,70.000000
-0.197994,0.309146,115.257555,28.116531,50.050000,70.000000
-0.183167,-0.480004,74.553372,147.727016,50.050000,70.000000
0.574271,-0.232221,-147.063653,-94.698934,50.050000,70.000000
-0.945962,-0.785614,11.991942,-8.041629,50.050000,70.000000
0.186323,-0.475589,257.432088,-118.343134,50.050000,70.000000
0.778613,0.155407,-61.419596,391.098911,50.050000,70.000000
-0.070107,-0.282205,103.963563,246.510224,50.050000,70.000000
0.980812,0.512764,-71.955979,-5.819630,50.050000,70.000000
0.027399,0.488204,-94.257241,-495.929970,50.050000,70.000000
-0.754334,-0.095292,100.725965,228.461216,50.050000,70.000000
0.432167,-0.572755,112.732401,-182.632304,50.050000,70.000000
-0.293338,-0.130521,460.048827,139.141633,50.050000,70.000000
0.329093,-0.939418,-106.309012,50.392561,50.050000,70.000000
-0.804996,0.424925,286.729264,92.331627,50.050000,70.000000
-0.281860,0.780277,73.744033,6.816911,50.050000,70.000000
0.118383,-0.339170,-599.941229,-220.188921,50.050000,70.000000
-0.425639,0.292864,-175.789161,32.988331,50.050000,70.000000
0.165124,-0.754504,-343.419406,96.832140,50.050000,70.000000
-0.955720,-0.787871,14.515553,-2.269685,50.050000,70.000000
0.260457,-0.495454,-126.239613,6.661201,50.050000,70.000000
0.902946,-0.188082,-265.032913,-165.341276,50.050000,70.000000
0.911980,-0.354906,134.603269,-46.692089,50.050000,70.000000
-0.901258,0.550374,-3.398742,4.082168,50.050000,70.000000
0.139984,0.706221,-139.463397,-229.897373,50.050000,70.000000
-0.539659,-0.048027,-1494.382051,1310.257471,50.050000,70.000000
0.813718,0.160263,-285.042194,311.214653,50.050000,70.000000
-0.458293,-0.535006,22.206918,36.614403,50.050000,70.000000
0.159598,0.358436,-167.608870,135.101109,50.050000,70.000000
0.225685,-0.908604,-201.315303,44.484208,50.050000,70.000000
-0.905373,-0.600732,66.767313,-3.676736,50.050000,70.000000
-0.507050,0.007537,139.962366,-257.396589,50.050000,70.000000
0.670311,-0.085871,-211.054164,-27.141114,50.050000,70.000000
0.765283,0.114740,-254.744267,61.206429,50.050000,70.000000
0.432921,0.100986,-154.555953,12.903115,50.050000,70.000000
-0.734579,-0.073550,505.082153,-214.951930,50.050000,70.000000
-0.158675,-0.854774,41.439507,66.213473,50.050000,70.000000
-0.181187,0.782817,242.403257,-173.506612,50.050000,70.000000
0.801507,0.925218,-3.815281,0.008575,50.050000,70.000000
0.145125,-0.880957,-62.708687,151.559979,50.050000,70.000000
-0.251701,-0.340394,122.938059,34.551753,50.050000,70.000000
0.996317,-0.907332,-0.139928,0.128482,50.050000,70.000000
0.468160,0.363326,135.107570,-84.164200,50.050000,70.000000
0.426073,-0.993585,241.906658,-8.363506,50.050000,70.000000
0.816063,-0.430540,-34.468445,-18.153985,50.050000,70.000000
-0.081441,-0.782623,0.440192,-0.218314,50.050000,70.000000
0.462590,0.750856,53.829753,-2.984737,50.050000,70.000000
-0.367029,-0.660422,63.872668,-2.862870,50.050000,70.000000
0.286805,0.334481,35.717669,-305.799562,50.050000,70.000000
-0.380500,0.941608,-43.153481,57.413842,50.050000,70.000000
-0.391956,0.394626,192.277226,45.272368,50.050000,70.000000
0.484373,0.863385,235.268713,-6.263912,50.050000,70.000000
0.915048,-0.786755,0.763215,-0.955996,50.050000,70.000000
-0.995201,-0.335944,120.204065,-125.456009,50.050000,70.000000
-0.215869,-0.114522,181.393680,15.089224,50.050000,70.000000
-0.768004,0.151370,-56.223687,5.034955,50.050000,70.000000
0.083646,-0.159973,-253.125942,256.201315,50.050000,70.000000
-0.664924,0.624629,-27.267062,-10.179774,50.050000,70.000000
0.139979,0.629069,-107.715974,212.689419,50.050000,70.000000
0.760826,-0.805293,-26.154559,0.561118,50.050000,70.000000
-0.559282,0.140837,-204.963223,-274.389567,50.050000,70.000000
-0.957952,-0.300832,136.135298,-54.306899,50.050000,70.000000
-0.088781,-0.145533,731.576437,57.848951,50.050000,70.000000
0.023117,0.527916,-28.818711,-294.088810,50.050000,70.000000
0.688031,-0.257114,-53.239735,-12.898702,50.050000,70.000000
0.681084,0.982738,-58.953782,-47.321488,50.050000,70.000000
0.885805,-0.276499,144.963965,-6.687544,50.050000,70.000000
0.876564,0.403255,-43.881207,16.505683,50.050000,70.000000
-0.497857,0.524249,-149.984230,-71.360916,50.050000,70.000000
-0.939978,-0.205296,-412.685851,-423.025200,50.050000,70.000000
-0.401640,-0.367980,-10.647637,-6.392119,50.050000,70.000000
-0.645077,0.192924,56.839760,10.497450,50.050000,70.000000
0.468376,0.003559,348.921489,18.103698,50.050000,70.000000
-0.191755,-0.823704,-85.610468,-147.733990,50.050000,70.000000
0.000024,0.397994,0.142333,-228.178140,50.050000,70.000000
-0.908860,0.797450,0.734506,0.521390,50.050000,70.000000
0.735159,-0.187676,-96.253359,-260.879292,50.050000,70.000000
-0.268498,-0.640132,118.113742,73.855829,50.050000,70.000000
-0.692553,0.260126,41.758989,22.191922,50.050000,70.000000
-0.062163,-0.768853,954.868449,688.780139,50.050000,70.000000
-0.119231,0.080746,-173.389815,52.643364,50.050000,70.000000
-0.904463,0.684527,-0.899352,0.831693,50.050000,70.000000
0.843932,-0.040372,-173.165807,-8.300785,50.050000,70.000000
-0.524137,0.836088,-32.534590,7.069054,50.050000,70.000000
0.128305,0.414259,116.160670,53.341794,50.050000,70.000000
0.452742,-0.770781,-0.764137,-4.411179,50.050000,70.000000
-0.512934,-0.875117,-27.295610,287.310105,50.050000,70.000000
-0.090873,0.690590,35.215524,-119.225844,50.050000,70.000000
0.740990,-0.184706,-240.097052,-199.615191,50.050000,70.000000
-0.354701,0.545193,78.376438,-9.129402,50.050000,70.000000
-0.943088,-0.477913,30.135388,-8.763777,50.050000,70.000000
-0.287084,0.972077,110.926254,-10.094284,50.050000,70.000000
-0.304899,-0.430907,69.459278,-10.871373,50.050000,70.000000
-0.257558,-0.775833,9.374699,-2.766072,50.050000,70.000000
0.567422,0.668449,38.824994,23.494452,50.050000,70.000000
0.629705,-0.550639,86.766361,-12.048517,50.050000,70.000000
-0.595724,-0.325918,54.617219,-26.818943,50.050000,70.000000
0.295206,-0.479680,-100.914766,1.896686,50.050000,70.000000
0.011609,-0.880060,-932.102135,-1215.118598,50.050000,70.000000
0.829212,0.558939,0.961981,-138.668881,50.050000,70.000000
0.093446,0.543276,-494.064086,259.629525,50.050000,70.000000
0.837550,0.701993,128.767424,75.102848,50.050000,70.000000
0.390663,-0.131522,284.207856,88.865806,50.050000,70.000000
-0.484860,0.959593,1.614574,16.165660,50.050000,70.000000
-0.122251,-0.676295,225.945341,292.597194,50.050000,70.000000
-0.497234,0.995227,18.728879,2.318670,50.050000,70.000000
0.782157,-0.288678,132.146542,-67.986081,50.050000,70.000000
0.196361,0.246626,56.404086,231.945050,50.050000,70.000000
-0.960097,-0.344597,98.887829,-107.806354,50.050000,70.000000
0.361722,-0.542109,92.125687,-98.701345,50.050000,70.000000
0.780653,0.440790,-30.147935,11.020378,50.050000,70.000000
0.358377,-0.755788,-69.505024,-2.696477,50.050000,70.000000
-0.536464,-0.346408,-2.745380,-25.185150,50.050000,70.000000
-0.079176,-0.715225,92.658580,289.241453,50.050000,70.000000
-0.788184,0.993170,1.020723,0.767825,50.050000,70.000000
0.205445,0.920213,-118.975752,-162.493577,50.050000,70.000000
0.017432,0.971391,-6.522463,-146.789840,50.050000,70.000000
0.171430,-0.774774,-119.296146,-288.244713,50.050000,70.000000
0.376357,-0.568480,36.884544,15.818773,50.050000,70.000000
-0.437219,-0.340847,59.483635,283.924981,50.050000,70.000000
-0.615923,0.178408,-169.969551,108.847748,50.050000,70.000000
0.507580,0.899012,16.631210,5.111126,50.050000,70.000000
-0.299724,0.543425,144.242188,4.271296,50.050000,70.000000
-0.659452,0.591245,5.099395,129.746890,50.050000,70.000000
-0.937614,-0.480930,-84.436990,-6.185281,50.050000,70.000000
-0.998060,-0.389272,82.167162,-81.309236,50.050000,70.000000
-0.501272,-0.878005,35.419270,-61.758651,50.050000,70.000000
-0.637905,0.738435,537.205970,131.278449,50.050000,70.000000
0.882571,-0.622228,-16.038530,-2.760065,50.050000,70.000000
0.209494,0.960726,263.741124,352.839218,50.050000,70.000000
0.926177,0.252435,209.234826,1145.404325,50.050000,70.000000
0.673140,-0.538987,-49.897573,-12.105850,50.050000,70.000000
-0.759585,-0.342176,-53.026684,-47.959649,50.050000,70.000000
-0.947216,0.145988,237.018722,64.582562,50.050000,70.000000
-0.382452,0.131590,-226.871654,157.571446,50.050000,70.000000
-0.368921,-0.461293,1217.164928,699.470033,50.050000,70.000000
-0.944681,0.740016,-0.329956,0.084453,50.050000,70.000000
-0.544244,0.891366,-11.419983,0.721981,50.050000,70.000000
-0.815845,0.099651,270.280671,-710.636306,50.050000,70.000000
0.838052,-0.863858,0.451781,-0.514532,50.050000,70.000000
-0.859642,-0.011216,-323.608497,-32.692647,50.050000,70.000000
-0.500992,-0.164872,25.373423,-2.514702,50.050000,70.000000
0.996569,-0.669275,-132.372959,-105.356124,50.050000,70.000000
-0.504183,0.201348,109.632728,117.687973,50.050000,70.000000
0.059011,-0.206854,-9.309770,-2.697703,50.050000,70.000000
-0.594949,0.699587,52.367643,41.818847,50.050000,70.000000
-0.048610,-0.985898,489.979734,857.332252,50.050000,70.000000
0.012671,0.960837,-313.665712,-1526.874936,50.050000,70.000000
0.792609,-0.615849,41.266733,6.978715,50.050000,70.000000
-0.569623,0.344474,-119.819934,-59.274327,50.050000,70.000000
-0.428807,-0.955420,42.070530,-7.479743,50.050000,70.000000
0.252859,-0.196333,-1775.069047,-33.861717,50.050000,70.000000
0.224412,-0.306586,-157.096688,49.009707,50.050000,70.000000
-0.793482,-0.044882,548.976770,-746.334964,50.050000,70.000000
-0.328941,-0.503065,80.173655,0.260286,50.050000,70.000000
0.986481,-0.206528,-258.119626,-218.020369,50.050000,70.000000
0.889270,-0.036901,248.249962,-78.607343,50.050000,70.000000
-0.197556,-0.327054,139.942839,89.196024,50.050000,70.000000
-0.804454,-0.454772,27.953556,-10.249055,50.050000,70.000000
0.648797,0.330391,-89.375330,-311.348879,50.050000,70.000000
0.876617,-0.694396,14.026322,-0.717648,50.050000,70.000000
-0.717035,0.795477,-0.031502,1.624080,50.050000,70.000000
-0.414367,-0.273891,30.014154,-73.673812,50.050000,70.000000
0.716707,-0.311909,-96.364070,-67.478075,50.050000,70.000000
-0.258681,0.351331,-1.212818,146.237527,50.050000,70.000000
0.820507,0.259085,-122.300394,36.625721,50.050000,70.000000
0.438279,0.156841,-122.875327,187.062652,50.050000,70.000000
0.026079,0.310668,913.739168,338.684417,50.050000,70.000000
-0.595369,-0.363164,-146.170226,-135.505388,50.050000,70.000000
0.305236,0.103194,-180.411291,-374.133406,50.050000,70.000000
0.374119,-0.177221,1112.643430,364.862618,50.050000,70.000000
-0.545909,0.911141,-71.810626,15.736322,50.050000,70.000000
-0.456067,0.888955,6.859178,0.375722,50.050000,70.000000
0.661109,-0.735209,12.875614,-3.952320,50.050000,70.000000
-0.663786,-0.253626,91.432300,-814.962770,50.050000,70.000000
-0.685291,0.310101,104.874266,51.513723,50.050000,70.000000
-0.138953,0.616445,81.961089,-166.080062,50.050000,70.000000
0.596877,-0.288776,49.189524,-38.594091,50.050000,70.000000
0.546078,-0.074458,182.337407,-668.608848,50.050000,70.000000
0.590455,-0.228714,-47.729797,-9.984085,50.050000,70.000000
-0.003493,-0.714056,44.061255,1079.040461,50.050000,70.000000
0.858789,-0.331138,6.571944,19.572785,50.050000,70.000000
0.559650,0.030788,-586.962188,116.387024,50.050000,70.000000
-0.551527,0.478545,-50.086207,12.143805,50.050000,70.000000
0.906012,-0.659595,-66.018187,-1.847576,50.050000,70.000000
0.184527,-0.648997,33.443417,-148.339204,50.050000,70.000000
0.304020,-0.334728,-142.900226,-623.376776,50.050000,70.000000
0.226482,0.483504,-114.979897,-87.519244,50.050000,70.000000
0.243884,0.957552,-179.803191,-46.942855,50.050000,70.000000
-0.416509,-0.268631,190.699340,-8.158090,50.050000,70.000000
-0.880085,0.403254,-16.902442,52.705408,50.050000,70.000000
-0.516718,-0.481820,-107.624890,98.157254,50.050000,70.000000
0.051196,0.447887,-258.815388,-551.665505,50.050000,70.000000
-0.370682,-0.059619,280.659160,60.435736,50.050000,70.000000
-0.022602,0.128956,28.299007,-132.110693,50.050000,70.000000
-0.635962,-0.606321,65.936906,-7.790375,50.050000,70.000000
-0.431762,-0.617161,1.646018,-0.276455,50.050000,70.000000
-0.626460,-0.920792,12.315442,-1.165499,50.050000,70.000000
0.248600,0.219984,-165.322891,28.047411,50.050000,70.000000
-0.734857,-0.740305,0.427351,-0.243769,50.050000,70.000000
-0.300216,0.270076,-53.173470,-41.396802,50.050000,70.000000
-0.833752,-0.862111,-0.478234,-1.229107,50.050000,70.000000
0.504128,0.879194,-114.744274,23.264640,50.050000,70.000000
0.618563,0.182392,901.410257,105.968137,50.050000,70.000000
-0.539850,0.739828,189.932136,-4.897227,50.050000,70.000000
0.285482,0.090296,-205.495344,9.458681,50.050000,70.000000
-0.397338,-0.061188,174.469851,-8.361818,50.050000,70.000000
-0.383410,0.024781,-679.076943,1619.831991,50.050000,70.000000
0.495400,0.184734,271.894464,101.768336,50.050000,70.000000
0.828118,0.175612,634.878395,12.690209,50.050000,70.000000
-0.490973,0.224393,75.082615,63.449253,50.050000,70.000000
-0.622725,-0.130896,207.048320,-43.191546,50.050000,70.000000
0.033733,0.957631,-900.887739,1126.767789,50.050000,70.000000
0.897147,0.349109,-102.506037,86.929045,50.050000,70.000000
-0.526755,0.827897,-30.241518,14.462618,50.050000,70.000000
0.464081,-0.182395,-211.951743,-104.687234,50.050000,70.000000
0.490027,-0.109387,-169.889015,24.503464,50.050000,70.000000
-0.468963,0.142964,-163.128320,70.790958,50.050000,70.000000
0.801105,0.167008,199.804430,284.664772,50.050000,70.000000
0.897383,0.322431,117.548856,-256.106702,50.050000,70.000000
-0.896319,-0.439710,-123.991235,-9.100579,50.050000,70.000000
-0.202343,-0.780236,169.727037,161.776326,50.050000,70.000000
0.565579,-0.310449,-55.060082,-27.063402,50.050000,70.000000
0.285956,0.059465,-462.396021,172.135873,50.050000,70.000000
-0.570712,0.035716,134.412582,4.576170,50.050000,70.000000
0.278820,0.133207,285.215123,35.425363,50.050000,70.000000
0.811042,-0.822984,1.598620,-0.915159,50.050000,70.000000
0.110610,-0.976331,-221.624623,-148.994929,50.050000,70.000000
0.811548,-0.319211,-53.118103,-58.858436,50.050000,70.000000
-0.979532,-0.991078,0.621746,-0.315656,50.050000,70.000000
0.946990,0.053668,-3.707293,-130.035216,50.050000,70.000000
0.000210,-0.475152,1.452804,1161.966163,50.050000,70.000000
0.120562,0.280616,30.081249,145.779796,50.050000,70.000000
0.305066,-0.758847,-35.682138,1.206753,50.050000,70.000000
0.057298,-0.998705,-266.341582,-46.481938,50.050000,70.000000
0.770048,0.194557,-211.599973,236.033757,50.050000,70.000000
-0.078833,-0.950838,-0.174624,-0.533865,50.050000,70.000000
-0.734932,0.003547,591.362849,379.036084,50.050000,70.000000
-0.378289,0.104653,265.031067,64.316018,50.050000,70.000000
0.902774,0.930750,0.807180,0.692035,50.050000,70.000000
-0.883196,0.124203,250.789405,661.000259,50.050000,70.000000
-0.526224,-0.249338,125.468352,-55.217255,50.050000,70.000000
-0.619034,-0.110613,348.293343,-433.835447,50.050000,70.000000
0.918932,0.490314,51.863860,-59.293397,50.050000,70.000000
0.709778,-0.760536,75.347102,9.481667,50.050000,70.000000
-0.323841,-0.793662,11.724934,-1.866119,50.050000,70.000000
0.921117,-0.794043,2.626896,-0.176170,50.050000,70.000000
0.515312,0.841739,-23.789474,0.611808,50.050000,70.000000
-0.884852,0.295261,46.226250,34.361309,50.050000,70.000000
0.458999,0.390844,4.958113,5.853183,50.050000,70.000000
0.911073,0.408734,23.323644,6.984423,50.050000,70.000000
-0.404140,-0.379664,-36.774111,93.400011,50.050000,70.000000
0.980455,0.513962,-178.063881,-75.526008,50.050000,70.000000
0.154316,-0.412784,-883.489389,233.111601,50.050000,70.000000
0.340648,-0.724027,409.740320,1064.222221,50.050000,70.000000
-0.718725,0.387541,-17.892876,31.393638,50.050000,70.000000
-0.594711,0.684555,55.577451,-44.905143,50.050000,70.000000
-0.689945,0.087215,-214.065115,357.483523,50.050000,70.000000
-0.182357,-0.879355,-17.928968,-60.139751,50.050000,70.000000
0.679430,-0.814522,-80.205453,43.567160,50.050000,70.000000
0.335994,-0.945974,-40.797003,-40.884596,50.050000,70.000000
-0.977595,-0.435621,74.973061,-43.644991,50.050000,70.000000
0.525858,0.090877,-44.106657,3.690844,50.050000,70.000000
-0.624926,0.861053,-23.291623,6.421986,50.050000,70.000000
-0.286641,0.429308,43.689183,-310.674099,50.050000,70.000000
-0.628071,0.010661,-1512.037156,445.575900,50.050000,70.000000
-0.817757,-0.037941,-153.161423,-12.353252,50.050000,70.000000
0.324768,0.378296,-77.796921,7.463995,50.050000,70.000000
0.013337,0.160920,-181.927089,1077.833662,50.050000,70.000000
0.575087,-0.507415,-15.170178,1.895516,50.050000,70.000000
-0.125331,-0.445083,74.201859,140.859981,50.050000,70.000000
-0.506028,-0.816494,-132.057417,-24.840050,50.050000,70.000000
-0.816772,0.511167,-12.638462,-189.943948,50.050000,70.000000
-0.812994,0.011447,187.863450,2.726907,50.050000,70.000000
0.394094,-0.467021,-6.793892,0.545527,50.050000,70.000000
0.781272,0.838998,2.740387,10.867668,50.050000,70.000000
-0.957842,-0.457456,29.189166,-19.720597,50.050000,70.000000
-0.467389,0.598425,-15.458815,16.094984,50.050000,70.000000
-0.276711,-0.673587,83.658030,53.270344,50.050000,70.000000
-0.978976,0.349521,-560.289864,-123.033388,50.050000,70.000000
0.403307,0.382391,-198.101399,439.062968,50.050000,70.000000
0.842357,-0.498180,-7.741612,-11.936742,50.050000,70.000000
-0.907658,0.995086,0.381280,0.397888,50.050000,70.000000
0.409624,0.556998,40.951042,20.973581,50.050000,70.000000
-0.534641,0.293734,49.982653,24.428507,50.050000,70.000000
0.782951,-0.946095,3.018448,5.341020,50.050000,70.000000
0.974495,0.334432,-104.362760,39.907606,50.050000,70.000000
0.792410,0.028157,211.523812,-59.144877,50.050000,70.000000
-0.762406,0.248685,53.816012,12.394967,50.050000,70.000000
-0.357276,-0.743426,-91.944928,-96.897406,50.050000,70.000000
-0.759993,0.789966,-5.451721,32.905295,50.050000,70.000000
0.960631,-0.681187,-27.386613,-6.781646,50.050000,70.000000
-0.715418,-0.036722,126.167279,-4.677604,50.050000,70.000000
0.814219,0.570730,224.029266,840.494088,50.050000,70.000000
0.258055,-0.876405,-163.060978,82.711380,50.050000,70.000000
0.268167,-0.919690,50.134504,-26.372784,50.050000,70.000000
0.774007,0.741408,-0.875559,8.075536,50.050000,70.000000
0.843045,-0.945535,0.651557,-0.474317,50.050000,70.000000
0.389100,-0.387926,77.617317,529.628846,50.050000,70.000000
0.125059,-0.134048,-225.295567,118.834122,50.050000,70.000000
-0.938436,-0.301469,-240.486317,63.407949,50.050000,70.000000
-0.788915,0.705895,-4.792859,4.120497,50.050000,70.000000
-0.017335,0.654052,108.436654,-724.129047,50.050000,70.000000
0.648714,0.932930,3.353103,0.113176,50.050000,70.000000
-0.247758,-0.069517,177.557007,-593.319466,50.050000,70.000000
-0.367291,0.943099,152.883654,172.083164,50.050000,70.000000
0.671240,-0.466473,42.781411,-6.291625,50.050000,70.000000
-0.009408,-0.119543,29.424696,303.987595,50.050000,70.000000
0.847206,0.987379,8.541030,2.578211,50.050000,70.000000
0.871943,0.748814,27.334037,7.051812,50.050000,70.000000
-0.688632,0.154211,187.774761,42.034847,50.050000,70.000000
-0.181042,-0.781054,289.986155,118.667131,50.050000,70.000000
0.831898,-0.294931,-144.623285,-76.914399,50.050000,70.000000
-0.911011,0.642566,36.060672,10.636380,50.050000,70.000000
-0.387854,-0.668616,-368.399936,354.820751,50.050000,70.000000
0.574466,-0.956495,63.312220,-92.868595,50.050000,70.000000
0.195265,-0.178009,-4.988065,112.187724,50.050000,70.000000
0.199039,-0.748370,-242.272644,111.055342,50.050000,70.000000
0.146051,0.679524,-70.266921,-145.276265,50.050000,70.000000
0.757139,-0.771542,4.936914,-11.548565,50.050000,70.000000
0.692408,-0.692702,-110.208158,5.329691,50.050000,70.000000
-0.250072,-0.966181,80.500823,95.791312,50.050000,70.000000
-0.597473,0.272056,111.443676,38.259750,50.050000,70.000000
0.448087,-0.998049,8.976191,-17.823190,50.050000,70.000000
-0.217499,0.490102,91.951352,-78.590463,50.050000,70.000000
-0.852394,-0.184809,54.430586,-8.733724,50.050000,70.000000
-0.086238,0.598793,21.089928,-40.964021,50.050000,70.000000
-0.086992,-0.067700,418.750864,151.297348,50.050000,70.000000
0.158242,-0.434143,-95.795207,130.081364,50.050000,70.000000
-0.643968,0.823674,7.959347,46.123651,50.050000,70.000000
-0.511571,0.029097,-884.891607,666.734228,50.050000,70.000000
-0.966210,0.912628,-10.514895,6.281019,50.050000,70.000000
0.532670,0.577339,-0.738317,0.361885,50.050000,70.000000
-0.661707,0.684508,12.917594,4.137328,50.050000,70.000000
0.520875,0.342810,108.795860,33.954324,50.050000,70.000000
-0.400626,0.675942,36.315079,7.931514,50.050000,70.000000
0.562279,0.216966,143.553715,184.859796,50.050000,70.000000
0.545074,-0.948564,-48.102496,-14.339172,50.050000,70.000000
-0.509974,0.871524,-82.468542,22.101655,50.050000,70.000000
