init_x,init_y,final_x,final_y,time_delay,true_H0
-0.849036,0.255914,0.203319,-0.120251,256.999122,70.000000
-0.857887,-0.503612,-0.557080,-0.527184,165.322930,70.000000
-0.209111,-0.530706,0.113582,0.038726,296.727935,70.000000
0.415957,0.990595,0.007130,0.110057,162.715471,70.000000
0.936846,-0.423031,0.295166,0.057176,179.075179,70.000000
0.123725,-0.553856,0.000302,-0.150803,268.302015,70.000000
-0.663241,0.912305,0.084221,-0.142661,133.749130,70.000000
-0.889329,-0.960757,0.868620,-0.832888,126.054274,70.000000
0.549550,0.294213,-0.317490,-0.021931,247.217892,70.000000
0.837537,0.483950,0.366283,0.233829,172.773698,70.000000
-0.252115,0.704202,0.075860,0.261740,161.597649,70.000000
-0.477535,0.064359,0.202004,-0.008777,307.511748,70.000000
-0.325182,0.660697,0.148837,-0.074589,286.267876,70.000000
0.331754,-0.202639,0.157544,-0.004761,325.092171,70.000000
0.238076,-0.656556,1.283347,0.310518,127.895259,70.000000
-0.743764,-0.447917,-0.509782,-0.378779,180.352026,70.000000
-0.139096,0.214251,-0.023697,-0.007241,350.754058,70.000000
0.914335,-0.763949,-0.613002,-0.382401,135.895107,70.000000
0.309186,0.480760,-0.053297,0.053038,303.955016,70.000000
0.133640,0.084963,-0.000975,0.000123,356.030562,70.000000
-0.024230,0.764322,0.114736,0.130634,120.717058,70.000000
-0.039919,-0.924795,0.003065,1.215657,99.353374,70.000000
0.976073,0.851313,0.857408,0.755285,131.094489,70.000000
0.023156,-0.821869,0.040378,-0.232075,248.642288,70.000000
0.847470,-0.566946,0.627976,-0.490593,157.382841,70.000000
-0.665956,-0.715177,0.405528,-0.067382,152.493371,70.000000
0.015005,0.190216,-0.000495,-0.000048,335.777238,70.000000
0.957241,0.348652,0.192958,0.029799,235.874745,70.000000
-0.212062,-0.123153,0.027606,0.000500,367.264362,70.000000
0.172214,0.395660,0.250489,-0.081496,224.627067,70.000000
-0.150698,-0.775341,-0.029188,0.088537,140.211717,70.000000
0.846985,-0.716247,-0.588416,-0.475139,144.468113,70.000000
0.033687,0.175823,-0.002079,0.000069,336.385050,70.000000
-0.938662,-0.088946,-0.195023,-0.022786,232.874000,70.000000
-0.923033,0.577483,-0.504489,0.283387,157.242071,70.000000
-0.244878,0.342713,0.095265,-0.042098,335.640185,70.000000
-0.021999,0.255448,-0.101885,-0.097349,299.840139,70.000000
-0.681110,0.586436,-0.527533,0.330278,165.335909,70.000000
0.222033,-0.285277,0.000080,-0.007954,345.026425,70.000000
-0.649026,-0.174140,-0.255911,-0.023708,261.412330,70.000000
-0.767432,-0.236283,-0.262305,0.093405,245.417206,70.000000
0.795044,0.296747,-0.342874,0.107449,215.047669,70.000000
-0.572895,-0.654381,-0.648510,-0.408831,165.316755,70.000000
-0.187373,0.826704,-0.126626,0.264401,223.337989,70.000000
0.406083,-0.959644,0.512847,-0.492095,148.934980,70.000000
-0.744488,-0.607590,-0.565877,-0.463802,157.397526,70.000000
0.230222,-0.662737,0.313113,-0.412205,182.336556,70.000000
-0.622631,-0.565372,-0.550844,-0.367849,172.987253,70.000000
-0.199429,0.201440,0.030430,-0.006213,359.819076,70.000000
-0.399664,0.845143,-0.214869,0.168360,206.529583,70.000000
0.317205,-0.743432,0.018649,0.061453,177.772714,70.000000
-0.868874,0.836257,-0.456240,0.367029,131.580103,70.000000
0.979388,0.578177,-0.849763,0.439819,153.354813,70.000000
-0.573225,-0.196922,-0.039529,-0.010927,276.719914,70.000000
0.329518,0.204789,-0.071137,0.011349,345.142146,70.000000
-0.113543,-0.323973,0.042178,0.002920,341.405689,70.000000
0.987265,0.959742,-0.049951,-0.162256,124.037438,70.000000
0.384112,-0.225794,-0.115278,-0.003323,330.694126,70.000000
-0.915222,-0.134625,-0.059959,-0.073369,220.729541,70.000000
-0.641131,0.514907,0.516284,0.298844,176.948480,70.000000
0.046526,-0.043256,-0.000468,0.000005,313.642434,70.000000
0.996687,-0.683443,0.802898,-0.535746,140.251408,70.000000
-0.631970,0.473381,-0.016714,-0.089801,185.893637,70.000000
0.108884,0.020898,0.009284,-0.000003,346.211980,70.000000
-0.766846,-0.387674,0.225666,0.014112,191.400032,70.000000
0.369189,0.966933,-0.002376,-0.191269,191.123057,70.000000
-0.750685,-0.756029,0.695888,-0.571540,144.547459,70.000000
-0.574808,-0.792788,-0.383458,-0.029628,149.823837,70.000000
-0.380586,-0.514097,0.201060,-0.081228,264.482974,70.000000
-0.420551,-0.195302,0.114381,-0.000672,305.416910,70.000000
-0.440164,0.157227,-0.062869,0.002785,319.031488,70.000000
0.506391,0.914629,-0.854550,0.402974,144.935356,70.000000
0.167462,0.532570,-0.091317,-0.274398,207.023059,70.000000
0.905486,0.499065,0.663460,0.250403,165.474288,70.000000
-0.213209,0.596994,-0.105975,-0.188701,240.441597,70.000000
-0.328912,-0.024091,-0.150535,-0.000803,352.838101,70.000000
-0.900884,0.839191,-0.616285,0.790113,131.215896,70.000000
0.277344,-0.681972,-0.027349,0.178677,233.206131,70.000000
0.104647,0.803458,-0.092125,0.275627,152.973947,70.000000
-0.283781,0.485265,0.008799,-0.000899,283.305793,70.000000
-0.145971,0.657533,-0.420098,-0.244449,188.602084,70.000000
-0.841412,0.384786,0.134477,-0.033755,189.390746,70.000000
-0.903871,0.647542,0.567143,0.277046,153.402627,70.000000
-0.762535,0.068415,-0.219792,0.031505,254.759503,70.000000
-0.154297,0.725917,0.026746,-0.031344,257.573096,70.000000
0.486255,0.492968,0.415463,0.144118,218.125974,70.000000
-0.689497,-0.370372,0.457960,-0.207470,203.725011,70.000000
-0.848244,-0.429460,0.376841,-0.074215,177.055358,70.000000
0.067267,0.561983,0.041153,-0.042769,275.507503,70.000000
-0.754876,0.797475,-0.668996,0.608876,140.271005,70.000000
-0.830384,-0.261980,0.285864,-0.006933,243.116406,70.000000
0.894148,-0.054008,0.299587,0.007724,223.824724,70.000000
0.282330,-0.877523,0.077338,-0.139589,212.124260,70.000000
-0.521427,0.369309,-0.399755,0.027925,234.521002,70.000000
0.982850,0.752785,-0.786100,0.712142,135.811653,70.000000
0.062862,0.526173,-0.007512,-0.074273,275.972576,70.000000
-0.607775,-0.873372,-0.637055,-0.739080,140.171627,70.000000
-0.761852,-0.446780,-0.537695,-0.372162,180.301794,70.000000
0.972913,-0.244028,0.002529,-0.001373,195.098657,70.000000
0.622346,-0.224492,-0.344954,-0.112019,246.830354,70.000000
0.968480,-0.748308,-0.794982,-0.610499,135.684780,70.000000
-0.819475,-0.918715,-0.674539,-0.598132,130.749953,70.000000
-0.842584,0.685595,0.764605,0.493300,144.854013,70.000000
0.800315,0.894628,0.745960,0.492108,131.324009,70.000000
0.013210,0.014366,0.001962,0.000004,301.717604,70.000000
-0.557142,0.109656,0.042816,-0.027228,291.609972,70.000000
0.985686,0.419178,-0.105494,0.061278,267.489365,70.000000
-0.879981,0.162527,-0.326181,-0.072789,242.987316,70.000000
-0.400397,0.527346,-0.259413,0.061784,230.494729,70.000000
-0.902949,0.129650,-0.022488,0.074937,199.860460,70.000000
-0.973106,-0.994430,-0.770006,-1.037585,121.131313,70.000000
0.619373,-0.190569,-0.265212,-0.007593,277.660440,70.000000
-0.889269,0.058674,0.553139,-0.004332,199.994968,70.000000
0.135683,0.421061,-0.020467,-0.031154,322.086054,70.000000
0.769121,0.613226,0.666127,0.582849,157.473613,70.000000
0.495659,0.547732,0.105128,-0.059036,199.397105,70.000000
-0.274975,0.496997,0.182605,-0.295239,221.588584,70.000000
-0.967329,0.107302,0.265835,0.131496,220.398168,70.000000
-0.569285,0.019484,0.073358,-0.008685,282.789766,70.000000
-0.537095,-0.957822,0.644579,-0.819474,135.710688,70.000000
-0.115381,0.786255,0.068761,0.074144,287.245545,70.000000
0.595847,0.403256,0.488632,0.221596,207.126349,70.000000
-0.483174,-0.710860,0.335168,0.017576,168.391349,70.000000
0.575607,0.222352,0.258262,0.042674,272.002375,70.000000
-0.930303,0.399453,0.344507,-0.240004,189.139427,70.000000
-0.389377,-0.256867,0.065730,0.013774,330.494818,70.000000
0.828434,-0.512569,0.544565,-0.450710,165.363938,70.000000
-0.741857,-0.398590,0.242850,-0.043846,191.321447,70.000000
0.891013,-0.744726,0.787568,-0.655489,140.155607,70.000000
-0.614832,0.515012,-0.593265,0.392342,180.500801,70.000000
-0.188597,0.254121,-0.063909,0.000083,356.045191,70.000000
-0.980737,0.755906,0.976305,-0.302487,119.317171,70.000000
0.511135,0.645734,-0.102185,-0.031224,177.905569,70.000000
0.858019,0.730011,0.332823,0.007721,141.373676,70.000000
-0.710145,0.599133,0.632038,0.497974,161.492422,70.000000
-0.378328,-0.563500,0.068934,-0.042064,232.306810,70.000000
-0.741275,-0.606816,-0.514091,-0.363591,157.497502,70.000000
-0.762259,0.719610,0.731939,0.559957,144.818757,70.000000
0.490121,-0.542313,-0.486020,-0.182780,197.260123,70.000000
-0.657643,0.996627,0.908073,0.584677,126.507252,70.000000
0.317020,0.150955,-0.108548,0.000334,358.936008,70.000000
-0.904738,0.065936,-0.500047,0.040514,169.607531,70.000000
0.185939,-0.920369,0.043460,-0.056120,278.652088,70.000000
-0.643789,-0.159261,0.344331,-0.036374,236.971878,70.000000
-0.694242,-0.119197,0.124739,-0.022715,269.186669,70.000000
0.659647,0.682650,0.634117,0.342223,157.322321,70.000000
-0.701001,0.276890,-0.276967,0.037880,229.025404,70.000000
-0.313355,-0.551042,-0.018478,0.014456,311.437386,70.000000
0.632260,0.393682,-0.485195,0.241876,204.000213,70.000000
0.610806,-0.183131,-0.225376,0.033080,266.826229,70.000000
0.110887,-0.322724,-0.021091,0.000649,319.205211,70.000000
-0.030396,-0.861002,0.028091,0.463870,104.493704,70.000000
-0.859189,-0.395110,0.553638,-0.210247,190.297451,70.000000
-0.607065,-0.935263,0.603139,-0.675633,135.555015,70.000000
-0.965952,-0.756463,0.848562,-0.632044,135.686012,70.000000
0.124645,0.916903,0.110917,-0.225758,151.410222,70.000000
0.396396,0.221743,0.135513,0.010947,324.042866,70.000000
0.841650,-0.389737,-0.598138,-0.193805,190.500252,70.000000
-0.316794,-0.354774,0.088585,0.004746,329.132199,70.000000
-0.691123,0.295595,-0.400133,0.161178,229.295765,70.000000
0.060550,-0.331124,0.013247,-0.019631,331.360004,70.000000
0.797117,-0.849644,-0.742815,-0.807866,135.588143,70.000000
0.025159,0.840848,-0.060941,-0.066370,284.082709,70.000000
0.129529,-0.999964,-0.479020,-0.173970,141.120786,70.000000
-0.387727,-0.535758,0.028782,-0.015042,234.889634,70.000000
-0.484434,0.117121,-0.086425,0.012140,307.357458,70.000000
0.446517,0.615065,0.442265,0.182037,193.533580,70.000000
-0.605584,-0.055470,-0.172768,-0.002420,290.753670,70.000000
-0.283579,-0.105365,0.123184,0.003615,356.529584,70.000000
-0.865474,-0.018380,0.378985,0.033487,226.699307,70.000000
-0.919043,-0.354649,0.386556,0.090684,207.904915,70.000000
-0.589367,0.505525,0.340489,0.070799,184.529238,70.000000
0.358615,-0.755496,0.220355,0.687287,129.315568,70.000000
0.373190,0.201926,-0.137472,-0.015011,332.871938,70.000000
-0.237246,0.602833,0.078899,-0.013739,286.650906,70.000000
-0.179276,0.907856,-0.490652,-0.613799,117.936612,70.000000
0.328178,-0.307872,0.103427,-0.029732,321.164109,70.000000
-0.402666,0.388259,-0.134326,0.023845,310.816516,70.000000
-0.538315,0.542585,-0.519342,0.253528,187.441752,70.000000
-0.780789,-0.722959,0.746844,-0.642620,144.620159,70.000000
-0.777400,0.243836,-0.190127,0.085686,240.418832,70.000000
0.157995,-0.580021,0.031494,0.003500,314.222682,70.000000
-0.419557,0.505137,-0.181802,0.006869,227.683995,70.000000
-0.163255,0.174888,-0.024608,0.001012,361.444573,70.000000
-0.653902,-0.126009,-0.074451,0.042780,255.856525,70.000000
0.168473,-0.466318,0.041801,-0.230596,251.419621,70.000000
0.601140,-0.638005,0.710476,-0.461369,165.338289,70.000000
-0.952733,-0.591917,-0.744397,-0.417611,157.273121,70.000000
-0.353880,0.337087,-0.133071,0.037372,317.073066,70.000000
-0.580537,0.911440,0.826759,0.573484,135.952377,70.000000
0.569496,-0.488069,-0.155265,0.054255,191.932199,70.000000
-0.982139,-0.808697,0.199066,0.191026,134.037791,70.000000
0.227908,0.446610,0.238644,0.126299,253.321418,70.000000
0.168208,-0.931527,-0.431259,-0.144615,176.591619,70.000000
-0.179280,0.835102,0.203244,-0.164560,184.669311,70.000000
-0.447100,-0.414947,0.267325,0.041876,245.189096,70.000000
-0.014293,-0.215980,0.003569,0.000303,341.954263,70.000000
0.017089,-0.784168,-0.049431,-0.175897,216.480230,70.000000
0.492803,0.537652,0.424168,0.178406,200.561836,70.000000
0.317440,-0.791476,0.243236,0.131006,223.611542,70.000000
-0.336600,0.766121,1.094194,0.212588,136.107124,70.000000
0.198104,-0.474222,0.080812,-0.103645,261.027108,70.000000
-0.256252,-0.829786,0.311210,0.175708,212.579712,70.000000
-0.216241,-0.357898,-0.084274,0.049938,312.438570,70.000000
0.803034,0.584064,0.582861,0.293488,157.679451,70.000000
0.362006,0.235123,-0.002491,0.002252,322.621728,70.000000
-0.290388,-0.559331,-0.381470,0.266556,204.233689,70.000000
-0.683797,-0.568538,-0.414182,-0.181980,165.725414,70.000000
0.588789,-0.218581,-0.263321,0.001932,265.949227,70.000000
0.301730,-0.830510,-0.049991,0.035366,270.259685,70.000000
-0.375116,-0.571726,-0.088303,0.060542,223.310683,70.000000
0.997788,-0.170589,0.286735,-0.200312,220.896345,70.000000
0.902842,0.060346,0.307422,0.028863,233.670125,70.000000
0.228842,0.151566,0.010292,-0.000007,359.975522,70.000000
-0.635383,-0.888428,0.514398,-0.392214,135.974436,70.000000
0.198247,-0.067066,-0.057971,0.000589,368.674463,70.000000
0.821247,0.699161,-0.477942,0.220969,145.235163,70.000000
0.804835,0.861313,-0.641085,0.651770,135.716623,70.000000
0.079972,0.096673,0.026588,0.000024,336.805772,70.000000
0.782973,-0.569334,-0.579102,-0.542773,161.368582,70.000000
-0.796384,-0.825358,0.762984,-0.671222,135.635006,70.000000
0.209760,-0.557034,-0.171294,0.187052,226.579422,70.000000
-0.067176,0.976509,-0.065153,-0.007719,316.712596,70.000000
0.190194,0.585551,-0.207620,-0.125279,235.529201,70.000000
-0.643983,0.579976,0.466220,0.224127,169.094253,70.000000
-0.335218,-0.009425,0.205735,-0.000841,341.660414,70.000000
-0.414018,-0.393611,0.231929,0.023166,277.111581,70.000000
0.581526,-0.297921,-0.363261,0.064276,241.787240,70.000000
0.848739,0.753023,0.792805,0.669444,140.349893,70.000000
0.053481,0.855121,-0.323196,0.670882,138.370747,70.000000
0.012380,0.076995,-0.003266,0.000006,308.971218,70.000000
0.055901,-0.471426,-0.041966,-0.000655,340.872790,70.000000
0.740453,0.801915,0.674158,0.632914,140.394563,70.000000
-0.216096,0.074991,0.094418,-0.001315,369.104812,70.000000
0.376780,0.543311,0.230104,0.030023,212.336070,70.000000
-0.575285,-0.806990,-0.440158,-0.685311,148.982699,70.000000
0.924355,-0.364024,-0.341692,0.062104,227.987040,70.000000
-0.155640,0.153588,0.041264,-0.000262,362.126946,70.000000
-0.646964,0.470223,0.510811,0.305062,184.115271,70.000000
-0.963682,-0.604948,-0.518377,-0.466876,157.088928,70.000000
0.642019,0.405220,0.467196,0.201601,200.791289,70.000000
0.540488,-0.015354,-0.236981,0.033025,289.299443,70.000000
-0.054389,-0.117292,0.014888,0.000002,329.111754,70.000000
0.673113,-0.993386,0.608026,-0.722359,130.980351,70.000000
0.156436,-0.787182,0.301179,-0.691354,155.720087,70.000000
-0.173875,-0.319816,-0.040339,0.001190,339.538675,70.000000
0.847190,0.721172,-0.603997,0.467545,144.637638,70.000000
0.745617,-0.410615,-0.483503,-0.261266,190.682850,70.000000
0.785780,0.609397,0.612499,0.522592,157.449570,70.000000
0.141194,-0.956630,0.062643,0.224985,223.695849,70.000000
-0.072582,0.117121,-0.025908,0.000023,340.143538,70.000000
0.444827,0.202903,0.196315,0.025133,293.510093,70.000000
0.183666,0.876102,-0.948833,-0.131357,158.701606,70.000000
0.638698,0.599451,-0.103898,-0.085543,167.825953,70.000000
0.972889,-0.653159,-0.501427,-0.356241,144.889785,70.000000
0.352933,-0.248315,-0.050808,0.004412,333.508735,70.000000
0.574184,0.311589,0.293268,-0.014032,239.438493,70.000000
0.870100,-0.223072,-0.189499,0.013915,263.787518,70.000000
0.825477,-0.213316,-0.416226,0.151558,214.937761,70.000000
0.794487,0.940025,0.768007,0.648655,131.040236,70.000000
-0.997057,0.469932,-0.663683,0.272513,165.258419,70.000000
0.151208,-0.650778,0.911533,0.227440,150.305716,70.000000
0.378379,-0.586024,0.450309,-0.227980,180.821711,70.000000
0.689637,0.725969,0.610866,0.511349,149.179502,70.000000
-0.645206,0.030545,-0.333211,-0.019016,239.651851,70.000000
-0.633261,0.786668,0.562367,0.568433,144.884036,70.000000
-0.471305,0.785202,-0.628505,0.527732,157.438947,70.000000
0.890596,0.252802,0.189869,0.127153,217.829601,70.000000
0.843058,-0.723705,-0.433399,-0.218989,144.089363,70.000000
0.696168,0.489326,-0.289613,0.067362,177.463677,70.000000
0.104398,0.620530,-0.013537,-0.004675,292.580821,70.000000
-0.759259,-0.868867,0.728092,-0.683962,135.540302,70.000000
0.952620,0.683222,-0.071255,-0.110127,142.866568,70.000000
0.918108,0.636936,0.774473,0.499280,149.104937,70.000000
0.986364,-0.185300,-0.359771,0.141539,211.896291,70.000000
-0.335857,-0.752933,-0.154589,0.156999,193.744502,70.000000
-0.545011,0.001242,-0.227313,-0.000910,304.321031,70.000000
0.868630,-0.933268,-0.640602,-0.493416,126.375275,70.000000
0.566972,-0.897083,0.567628,-0.769206,140.231817,70.000000
0.732965,0.941344,0.901117,0.826168,131.151533,70.000000
-0.836050,0.503158,-0.599326,0.495051,165.467501,70.000000
0.580639,0.807074,0.531322,0.695270,149.136505,70.000000
0.498025,0.304717,-0.218412,-0.006140,256.106103,70.000000
-0.621893,-0.161312,-0.158073,-0.023432,285.703673,70.000000
0.830226,-0.389781,-0.478412,-0.124187,190.542883,70.000000
0.946322,0.836321,0.791301,0.734910,131.162331,70.000000
0.045371,0.551074,-1.129409,0.725913,135.169228,70.000000
-0.105921,-0.214354,-0.016026,-0.001147,354.045189,70.000000
-0.641678,-0.678197,-0.708002,-0.494502,157.319474,70.000000
-0.448637,-0.234077,0.059842,-0.011109,280.061965,70.000000
-0.125075,-0.129059,0.002719,-0.000145,356.068844,70.000000
0.901075,0.361747,0.208920,-0.105035,219.017624,70.000000
-0.111220,0.725117,-0.771762,-0.136085,182.785940,70.000000
-0.952591,-0.199960,0.144873,0.076634,249.771140,70.000000
-0.722765,0.480499,0.568701,0.421702,176.822463,70.000000
-0.258018,-0.503324,0.079299,-0.048510,299.204539,70.000000
0.627695,-0.336105,-0.414254,-0.135756,221.434807,70.000000
-0.916452,-0.806774,0.718521,-0.416633,135.439521,70.000000
0.548308,-0.580451,0.594419,-0.318799,180.321033,70.000000
0.355170,-0.654726,0.174980,0.069857,198.502858,70.000000
0.025716,0.207697,-0.005772,0.000212,338.299759,70.000000
0.763588,-0.370990,0.427574,-0.213632,200.286185,70.000000
0.766963,0.342528,-0.381531,0.050386,209.195764,70.000000
0.876457,0.619234,-0.356469,0.147410,152.748914,70.000000
-0.536664,0.291055,0.294658,-0.038652,258.452413,70.000000
-0.237550,-0.497064,0.035508,0.094586,263.229035,70.000000
-0.148164,-0.188246,-0.048816,0.001613,358.305838,70.000000
0.142713,0.577213,-0.079525,-0.058442,270.171774,70.000000
-0.777253,0.704995,0.568303,0.270939,145.116895,70.000000
0.846232,0.625649,-0.552785,0.409573,153.212232,70.000000
-0.712571,-0.181714,0.196968,0.022205,270.081400,70.000000
-0.067930,0.295349,-0.009414,0.002510,345.712450,70.000000
-0.066388,0.214735,0.024113,0.000104,345.131759,70.000000
-0.956540,-0.568009,-0.686248,-0.402588,157.290731,70.000000
-0.532336,-0.965613,0.556407,-0.719135,135.659993,70.000000
0.938864,-0.511545,-0.635110,-0.453683,161.354918,70.000000
0.465918,0.683898,0.443537,0.074464,179.603449,70.000000
0.268081,-0.368867,-0.072459,-0.014836,338.791445,70.000000
0.447928,0.326318,0.277518,0.035005,270.284913,70.000000
0.432717,0.676182,-0.458541,0.236548,190.236911,70.000000
0.592405,0.548668,0.474719,0.238437,180.344898,70.000000
-0.539105,-0.732331,-0.459696,-0.280281,157.589336,70.000000
-0.283206,0.152851,0.101445,-0.007921,353.744129,70.000000
0.959135,0.176617,0.246682,0.044286,252.257500,70.000000
0.403247,-0.623063,0.348611,-0.028085,216.228942,70.000000
0.182715,0.886078,-0.133724,0.209640,193.717488,70.000000
0.309894,0.388096,-0.082084,0.005239,289.783720,70.000000
0.722957,0.735153,0.578053,0.344125,148.865888,70.000000
-0.284817,-0.915524,0.097588,0.084652,220.024244,70.000000
0.786609,0.542009,0.563587,0.500471,165.447722,70.000000
-0.446825,0.216417,0.198014,-0.003449,288.220193,70.000000
-0.686630,-0.188097,-0.268094,-0.080948,260.088050,70.000000
0.653757,-0.312688,0.470131,-0.071850,224.020973,70.000000
0.656741,-0.152078,-0.017032,-0.028084,263.543183,70.000000
0.017753,0.366828,0.011107,-0.000103,323.031097,70.000000
-0.729726,-0.510495,-0.390508,-0.101930,172.557056,70.000000
0.108104,0.902854,-0.221138,0.277448,206.251112,70.000000
0.274162,-0.158786,0.073125,-0.004366,360.233046,70.000000
-0.711032,-0.313779,-0.410388,-0.057525,218.197687,70.000000
0.312499,0.163217,0.101797,0.010616,350.500427,70.000000
-0.808151,-0.594688,-0.528361,-0.564846,157.315847,70.000000
-0.923031,0.614752,0.269841,-0.117258,160.079888,70.000000
0.138070,0.535257,0.044441,-0.107232,249.145780,70.000000
0.069929,-0.706967,-1.320681,0.445374,128.079662,70.000000
0.002535,0.612898,0.149632,-0.040283,143.445184,70.000000
0.975815,0.524208,-0.350882,0.111124,160.898519,70.000000
0.358545,0.062753,-0.145688,0.000523,341.314133,70.000000
0.693331,0.820695,0.611239,0.555240,140.467730,70.000000
-0.572566,0.881053,-0.667165,0.724625,140.427790,70.000000
-0.140575,-0.641014,0.020834,0.012867,287.314786,70.000000
0.471390,0.652032,0.579275,0.275303,180.220398,70.000000
0.708818,-0.891434,-0.680063,-0.800303,135.593910,70.000000
-0.332832,0.099183,-0.059071,-0.005274,349.815717,70.000000
0.968810,0.783995,-0.755118,0.599291,135.716072,70.000000
0.612207,-0.628562,0.703471,-0.465733,165.341826,70.000000
-0.237330,-0.809623,-0.180213,-0.023447,245.324442,70.000000
0.669947,-0.207062,0.267216,0.071689,260.448595,70.000000
-0.095730,-0.942277,-0.344210,-0.608384,113.562376,70.000000
-0.842860,0.058192,0.295152,0.034910,198.702270,70.000000
0.030773,-0.796962,-0.067039,-0.325443,221.940750,70.000000
-0.546491,-0.876892,0.179991,0.089047,143.096701,70.000000
0.072268,0.603962,1.249238,1.136050,113.724407,70.000000
